,OPEID,INSTNM,CITY,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,region,ADM_RATE,UGDS,CURROPER,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_L4,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,ENRL_ORIG_YR4_RT,DEBT_MDN,Year,NetPrice,Cost
2876,,Santa Ana College,Santa Ana,1,2,2,1,8.0,,25559.0,True,2608.0,,8434.0,,598.0,4067.0,9702.0,0.2577,,0.2299,,0.6629,,0.2729,0.006999999999999999,0.5947,,,,6500.0,2013,2608.0,8434.0
2877,,Pardee RAND Graduate School,Santa Monica,1,4,4,2,8.0,,,True,,,,,39812.0,13436.0,,,,,,,,,,,,,,,2013,,
2878,,Shasta School of Cosmetology,Redding,1,1,1,3,8.0,,71.0,True,,9762.0,,14520.0,2272.0,3159.0,,,,0.8372,,0.6522,,,0.0,0.3099,,,,,2013,9762.0,14520.0
2879,,University of Redlands,Redlands,1,3,4,2,8.0,0.672,3462.0,True,,25057.0,55268.0,,17280.0,9159.0,9234.0,0.9644,0.7295,,0.884,,,,0.6347,0.2174,,,,24000.0,2013,25057.0,55268.0
2880,,College of the Redwoods,Eureka,1,2,2,1,8.0,,2585.0,True,4547.0,,11166.0,,743.0,5415.0,8265.0,0.2927,,0.0665,,0.4145,,0.3349,0.0599,0.4293,,,,6548.0,2013,4547.0,11166.0
2881,,Salon Success Academy-Upland,Upland,1,1,1,3,8.0,,228.0,True,,10747.0,,13965.0,4352.0,2869.0,,,,0.7612,,0.8276,,0.625,0.5154,0.1754,,,,7726.5,2013,10747.0,13965.0
2882,,Salon Success Academy-Corona,Corona,3,1,1,3,8.0,,129.0,True,,11333.0,,14360.0,4554.0,1139.0,,,,0.7455,,0.7273,,,0.7429,0.2326,,,,9921.0,2013,11333.0,14360.0
2883,,Rio Hondo College,Whittier,1,2,2,1,8.0,,14709.0,True,5375.0,,11181.0,,620.0,4656.0,9146.0,0.3442,,0.1868,,0.7436,,0.434,0.0082,0.3307,,,,5250.0,2013,5375.0,11181.0
2884,,Riverside City College,Riverside,1,2,2,1,8.0,,16243.0,True,6696.0,,12410.0,,769.0,4134.0,9492.0,0.3386,,0.2451,,0.675,,0.4966,0.0265,0.2868,,,,4500.0,2013,6696.0,12410.0
2885,,Argosy University-San Francisco Bay Area,Alameda,28,3,4,3,8.0,,168.0,True,,23000.0,27325.0,,17856.0,8696.0,5718.0,0.1356,,,0.75,,0.4444,,0.7945,0.8655,,,,9500.0,2013,23000.0,27325.0
2886,,Rosemead Beauty School,Rosemead,1,1,1,3,8.0,,210.0,True,,10291.0,,10292.0,347.0,2991.0,,,,0.7383,,0.8734,,0.8276,0.0,0.7571,,,,,2013,10291.0,10292.0
2887,,Dongguk University-Los Angeles,Los Angeles,1,4,4,2,8.0,,9.0,True,,,,,4819.0,1350.0,3983.0,0.5417,,,,,,,,1.0,,,,,2013,,
2888,,Sacramento City College,Sacramento,1,2,2,1,8.0,,21765.0,True,6529.0,,12334.0,,440.0,3378.0,8009.0,0.3933,,0.2533,,0.6882,,0.2737,0.0554,0.3819,,,,7500.0,2013,6529.0,12334.0
2889,,Saddleback College,Mission Viejo,1,1,2,1,8.0,,19229.0,True,9056.0,,14906.0,,1481.0,4226.0,8591.0,0.2898,,0.348,,0.7346,,0.4623,0.0195,0.3624,,,,5500.0,2013,9056.0,14906.0
2890,,Samuel Merritt University,Oakland,1,3,4,2,8.0,,506.0,True,,,,,27755.0,15070.0,10156.0,0.3344,,,,,,,0.8545,0.6095,,,,18750.0,2013,,
2891,,San Diego City College,San Diego,1,2,2,1,8.0,,14054.0,True,6054.0,,12291.0,,648.0,4681.0,5435.0,0.2675,,0.1397,,0.6687,,0.3857,0.0567,0.4563,,,,4500.0,2013,6054.0,12291.0
2892,,Golf Academy of America-Carlsbad,Carlsbad,31,2,2,3,8.0,,230.0,True,,23374.0,26489.0,,25375.0,6938.0,3764.0,,,1.0,,0.8511,,0.4667,0.4845,0.6435,,,,12380.5,2013,23374.0,26489.0
2893,,San Diego Mesa College,San Diego,1,2,2,1,8.0,,21314.0,True,6824.0,,12796.0,,409.0,3956.0,6109.0,0.3141,,0.1967,,0.6646,,0.3873,0.0284,0.3639,,,,3697.5,2013,6824.0,12796.0
2894,,San Diego Miramar College,San Diego,1,2,2,1,8.0,,10709.0,True,6109.0,,11969.0,,490.0,4650.0,4584.0,0.3149,,0.3031,,0.6767,,0.4047,0.0274,0.486,,,,4500.0,2013,6109.0,11969.0
2895,,San Diego State University,San Diego,2,3,4,1,8.0,0.3121,26625.0,True,11724.0,,20252.0,,6601.0,6797.0,9229.0,0.5404,0.6616,,0.8775,,0.7548,,0.3828,0.1651,,,,14495.0,2013,11724.0,20252.0
2896,,University of San Diego,San Diego,1,3,4,2,8.0,0.4885,5573.0,True,,31593.0,56346.0,,25057.0,13166.0,11648.0,0.4518,0.7502,,0.9021,,1.0,,0.4259,0.0478,,,,19500.0,2013,31593.0,56346.0
2897,,San Francisco Art Institute,San Francisco,1,3,4,2,8.0,0.8269,468.0,True,,41414.0,55809.0,,26288.0,9575.0,8172.0,1.0,0.2881,,0.6543,,0.0,,1.0,0.2029,,,,13650.5,2013,41414.0,55809.0
2898,,San Francisco Conservatory of Music,San Francisco,1,3,4,2,8.0,0.3986,172.0,True,,28174.0,52260.0,,23119.0,23749.0,10278.0,1.0,0.6852,,0.8649,,,,0.5806,0.0747,,,,24975.0,2013,28174.0,52260.0
2899,,San Francisco State University,San Francisco,1,3,4,1,8.0,0.6379,25271.0,True,14235.0,,22267.0,,6712.0,7919.0,9147.0,0.4877,0.455,,0.8211,,0.3529,,0.3997,0.2085,,,,15000.0,2013,14235.0,22267.0
2900,,San Francisco Theological Seminary,San Anselmo,1,4,4,2,8.0,,,True,,,,,6234.0,18205.0,7180.0,0.75,,,,,,,,,,,,,2013,,
2901,,University of San Francisco,San Francisco,1,3,4,2,8.0,0.6129,6308.0,True,,31915.0,55812.0,,26745.0,15041.0,12409.0,0.4135,0.6901,,0.8646,,1.0,,0.5115,0.0832,,,,23000.0,2013,31915.0,55812.0
2902,,San Joaquin College of Law,Clovis,1,4,4,2,8.0,,,True,,,,,22472.0,6924.0,7558.0,0.3448,,,,,,,,,,,,10500.0,2013,,
2903,,San Joaquin Delta College,Stockton,2,2,2,1,8.0,,15393.0,True,8630.0,,14951.0,,503.0,3822.0,9395.0,0.4024,,0.2505,,0.7714,,0.5968,0.0701,0.3324,,,,6125.0,2013,8630.0,14951.0
2904,,San Joaquin Valley College-Visalia,Visalia,12,2,2,3,8.0,,1616.0,True,,22770.0,26654.0,,6081.0,3394.0,5371.0,0.5714,,0.4255,,0.6039,,,0.9593,0.5495,,,,14000.0,2013,22770.0,26654.0
2905,,San Joaquin Valley College-Bakersfield,Bakersfield,12,2,2,3,8.0,,642.0,True,,18274.0,22188.0,,6860.0,3829.0,4414.0,0.4571,,0.5296,,0.7581,,,0.9614,0.3442,,,,14000.0,2013,18274.0,22188.0
2906,,William Jessup University,Rocklin,1,3,4,2,8.0,0.6929,1029.0,True,,18601.0,34811.0,,14067.0,6607.0,7043.0,0.2564,0.5614,,0.8222,,,,0.8951,0.2674,,,,17000.0,2013,18601.0,34811.0
2907,,San Jose City College,San Jose,1,2,2,1,8.0,,7960.0,True,9196.0,,15067.0,,715.0,5783.0,10298.0,0.2578,,0.2239,,0.6174,,0.3831,0.0239,0.4966,,,,5250.0,2013,9196.0,15067.0
2908,,San Jose State University,San Jose,1,3,4,1,8.0,0.6347,25723.0,True,13794.0,,21160.0,,7238.0,8070.0,9155.0,0.4021,0.4809,,0.8782,,0.5476,,0.3548,0.1993,,,,14000.0,2013,13794.0,21160.0
2909,,College of San Mateo,San Mateo,1,1,2,1,8.0,,8378.0,True,5819.0,,11925.0,,1070.0,6218.0,8957.0,0.3558,,0.1393,,0.6916,,0.4321,0.0103,0.3769,,,,4500.0,2013,5819.0,11925.0
2910,,Santa Barbara Business College-Bakersfield,Bakersfield,1,2,2,3,8.0,,543.0,True,,17465.0,23144.0,,16212.0,2811.0,3432.0,0.3214,0.6684,,0.6923,,,,0.79,0.4107,,,,17666.0,2013,17465.0,23144.0
2911,,Westwood College-Los Angeles,Los Angeles,3,3,4,3,8.0,,661.0,True,,25008.0,29745.0,,21359.0,4591.0,4590.0,,0.35,,0.5,,0.1818,,0.8656,0.4735,,,,15222.0,2013,25008.0,29745.0
2912,,Santa Barbara Business College-Santa Maria,Santa Maria,1,1,2,3,8.0,,188.0,True,,16570.0,21409.0,,15943.0,3252.0,4557.0,0.25,0.7576,,0.5,,,,0.8037,0.4149,,,,12111.0,2013,16570.0,21409.0
2913,,Santa Barbara City College,Santa Barbara,1,2,2,1,8.0,,16042.0,True,9940.0,,15367.0,,1948.0,5641.0,5798.0,0.4665,,0.3555,,0.6043,,0.4067,0.1001,0.2883,,,,6500.0,2013,9940.0,15367.0
2914,,Santa Clara University,Santa Clara,2,3,4,2,8.0,0.5122,5404.0,True,,34956.0,57213.0,,19663.0,10783.0,11662.0,0.6019,0.8401,,0.9498,,1.0,,0.3726,0.0153,,,,19500.0,2013,34956.0,57213.0
2915,,Santa Monica College,Santa Monica,1,1,2,1,8.0,,27747.0,True,6443.0,,12202.0,,2330.0,4341.0,9704.0,0.2273,,0.3022,,0.7038,,0.5318,0.0148,0.2787,,,,4500.0,2013,6443.0,12202.0
2916,,Santa Rosa Junior College,Santa Rosa,1,1,2,1,8.0,,19533.0,True,6979.0,,12722.0,,1140.0,5719.0,8233.0,0.2351,,0.3273,,0.7376,,0.4892,0.0219,0.4029,,,,7000.0,2013,6979.0,12722.0
2917,,Saybrook University,San Francisco,1,4,4,2,8.0,,,True,,,,,22709.0,9922.0,7037.0,0.1858,,,,,,,,,,,,12500.0,2013,,
2918,,Scripps College,Claremont,1,3,4,2,8.0,0.35700000000000004,980.0,True,,26057.0,58888.0,,28151.0,28314.0,10598.0,1.0,0.8414,,0.9319,,,,0.3683,0.0071,,,,12500.0,2013,26057.0,58888.0
2919,,Wyotech-Fremont,Fremont,1,1,2,3,8.0,,1199.0,False,,19612.0,,23105.0,8266.0,4175.0,5077.0,,,0.6506,,0.6763,,,0.5571,0.5171,,,,9500.0,2013,19612.0,23105.0
2920,,College of the Sequoias,Visalia,1,2,2,1,8.0,,9747.0,True,1915.0,,7604.0,,368.0,4205.0,8340.0,0.3789,,0.1741,,0.6609,,0.4123,0.0195,0.3072,,,,3300.0,2013,1915.0,7604.0
2921,,Shasta Bible College and Graduate School,Redding,1,3,4,2,8.0,1.0,45.0,True,,19193.0,24984.0,,1545.0,2480.0,1840.0,,0.3125,,0.6,,0.0,,0.3585,0.3696,,,,,2013,19193.0,24984.0
2922,,Shasta College,Redding,1,2,2,1,8.0,,7358.0,True,4832.0,,10855.0,,847.0,3949.0,7951.0,0.3437,,0.2246,,0.5756,,0.3792,0.0773,0.3831,,,,7362.0,2013,4832.0,10855.0
2923,,Sierra College,Rocklin,1,2,2,1,8.0,,17195.0,True,7601.0,,13157.0,,1084.0,3674.0,7123.0,0.2625,,0.2887,,0.7225,,0.5697,0.0697,0.3438,,,,8917.0,2013,7601.0,13157.0
2924,,Sierra College of Beauty,Merced,1,1,1,3,8.0,,181.0,True,,4229.0,,7569.0,2551.0,1020.0,,,,0.8133,,0.75,,,0.0,0.3757,,,,,2013,4229.0,7569.0
2925,,Sierra Valley College of Court Reporting,Fresno,1,1,1,3,8.0,,137.0,True,,21249.0,25046.0,,7735.0,3094.0,,,,0.0714,,0.7727,,,0.7255,0.5401,,,,19317.0,2013,21249.0,25046.0
2926,,Trinity Law School,Santa Ana,3,4,4,2,8.0,,,True,,,,,17598.0,4305.0,8396.0,0.0889,,,,,,,,,,,,20422.0,2013,,
2927,,Simpson University,Redding,1,3,4,2,8.0,0.555,1024.0,True,,17760.0,33889.0,,12950.0,6136.0,6144.0,1.0,0.4724,,0.8095,,,,0.9457,0.29,,,,16666.0,2013,17760.0,33889.0
2928,,College of the Siskiyous,Weed,1,2,2,1,8.0,,2168.0,True,7860.0,,13115.0,,1046.0,6836.0,7380.0,0.1968,,0.16,,0.5442,,0.369,0.1916,0.531,,,,9198.0,2013,7860.0,13115.0
2929,,Charles A Jones Career and Education Center,Sacramento,1,1,1,1,8.0,,1032.0,True,2435.0,,,8900.0,64.0,2565.0,,,,0.8326,,0.9011,,0.6821,0.2544,0.5494,,,,5500.0,2013,2435.0,8900.0
2930,,Skyline College,San Bruno,1,2,2,1,8.0,,8859.0,True,4229.0,,9778.0,,699.0,4062.0,8334.0,0.3569,,0.1721,,0.7675,,0.4415,0.0118,0.361,,,,6000.0,2013,4229.0,9778.0
2931,,San Bernardino Valley College,San Bernardino,1,2,2,1,8.0,,11057.0,True,6464.0,,12483.0,,553.0,2816.0,3212.0,0.4223,,0.1669,,0.7006,,0.5468,0.0006,0.3938,,,,3500.0,2013,6464.0,12483.0
2932,,Saint Mary's College of California,Moraga,1,3,4,2,8.0,0.6947,3039.0,True,,33876.0,56500.0,,22829.0,12462.0,9229.0,0.267,0.675,,0.9005,,,,0.5307,0.0779,,,,21500.0,2013,33876.0,56500.0
2933,,Solano Community College,Fairfield,1,2,2,1,8.0,,8341.0,True,7255.0,,12671.0,,601.0,5780.0,7930.0,0.3782,,0.2347,,0.7024,,0.4335,0.0367,0.3905,,,,7000.0,2013,7255.0,12671.0
2934,,Sonoma State University,Rohnert Park,1,3,4,1,8.0,0.8186,8321.0,True,17350.0,,23675.0,,6880.0,7361.0,8448.0,0.4814,0.5392,,0.8404,,0.3,,0.4143,0.1152,,,,14592.0,2013,17350.0,23675.0
2935,,Pinnacle College,Alhambra,2,1,1,3,8.0,,147.0,True,,29338.0,,32649.0,8890.0,1635.0,4301.0,,,0.8151,,0.8621,,,0.8783,0.4898,,,,9500.0,2013,29338.0,32649.0
2936,,South Baylo University,Anaheim,1,3,4,2,8.0,,125.0,True,,,,,5689.0,1598.0,,0.2317,,,,,,,0.2846,0.912,,,,11000.0,2013,,
2937,,South Coast College,Orange,1,1,2,3,8.0,,374.0,True,,18648.0,,21711.0,9455.0,3592.0,3931.0,,,0.5417,,0.7234,,0.5714,0.8204,0.6578,,,,21148.5,2013,18648.0,21711.0
2938,,Vanguard University of Southern California,Costa Mesa,1,3,4,2,8.0,0.6977,2057.0,True,,22491.0,41952.0,,15125.0,6369.0,7714.0,1.0,0.5232,,0.7609,,0.6667,,0.7302,0.2543,,,,19895.0,2013,22491.0,41952.0
2939,,Concorde Career College-Garden Grove,Garden Grove,1,1,2,3,8.0,1.0,898.0,True,,27175.0,,30815.0,9273.0,3814.0,5439.0,0.5432,,0.9149,,0.6537,,,0.6911,0.5501,,,,9500.0,2013,27175.0,30815.0
2940,,Southwestern College,Chula Vista,1,2,2,1,8.0,,17611.0,True,4463.0,,10665.0,,431.0,5142.0,8792.0,0.2027,,0.179,,0.7843,,0.5473,0.0184,0.3248,,,,4100.0,2013,4463.0,10665.0
2941,,Starr King School for Ministry,Berkeley,1,4,4,2,8.0,,,True,,,,,15440.0,11305.0,8439.0,,,,,,,,,,,,,,2013,,
2942,,Marshall B Ketchum University,Fullerton,1,4,4,2,8.0,,,True,,,,,32514.0,45308.0,8463.0,0.4138,,,,,,,,,,,,8500.0,2013,,
2943,,Southern California Institute of Architecture,Los Angeles,1,3,4,2,8.0,0.8667,237.0,True,,38498.0,50373.0,,36395.0,13100.0,9878.0,0.4058,0.5,,0.9375,,,,0.5472,0.2743,,,,38000.0,2013,38498.0,50373.0
2944,,University of Southern California,Los Angeles,1,3,4,2,8.0,0.1984,18087.0,True,,28352.0,59787.0,,29928.0,42077.0,13045.0,0.5727,0.9117,,0.9599,,0.4,,0.3826,0.0377,,,,21500.0,2013,28352.0,59787.0
2945,,Southwestern Law School,Los Angeles,1,4,4,2,8.0,,,True,,,,,35201.0,14337.0,14404.0,0.6636,,,,,,,,,,,,,2013,,
2946,,Taft College,Taft,1,2,2,1,8.0,,5047.0,True,6025.0,,11975.0,,958.0,6475.0,8701.0,0.4154,,0.2581,,0.6462,,0.1243,0.0,0.5158,,,,,2013,6025.0,11975.0
2947,,Claremont School of Theology,Claremont,1,4,4,2,8.0,,,True,,,,,3097.0,21938.0,7009.0,1.0,,,,,,,,,,,,5612.0,2013,,
2948,,Thomas Aquinas College,Santa Paula,1,3,3,2,8.0,0.7921,366.0,True,,20155.0,35056.0,,12168.0,11147.0,9253.0,0.9787,0.7955,,0.8690000000000001,,,,0.7486,0.0164,,,,15500.0,2013,20155.0,35056.0
2949,,Marinello Schools of Beauty-Lake Forest,Lake Forest,3,1,1,3,8.0,,567.0,True,,14808.0,,18565.0,12077.0,5459.0,,,,0.5984,,0.6667,,0.7368,0.7564,0.3492,,,,8200.0,2013,14808.0,18565.0
2950,,Epic Bible College,Sacramento,1,2,3,2,8.0,0.79,263.0,True,,20459.0,24692.0,,11681.0,6755.0,2056.0,0.1951,0.1818,,0.1429,,0.6364,,0.7176,0.6943,,,,12217.0,2013,20459.0,24692.0
2951,,United Education Institute-Huntington Park Campus,Huntington Park,9,1,2,3,8.0,,2732.0,True,,23735.0,,27724.0,16017.0,4337.0,4246.0,0.1678,,0.7004,,0.67,,,0.9898,0.3777,,,,9500.0,2013,23735.0,27724.0
2952,,Concorde Career College-San Bernardino,San Bernardino,1,1,2,3,8.0,1.0,753.0,True,,19506.0,,23987.0,11385.0,4777.0,5606.0,0.7869,,0.6234,,0.6498,,,0.5716,0.5710000000000001,,,,9500.0,2013,19506.0,23987.0
2953,,Universal College of Beauty Inc-Los Angeles 1,Los Angeles,2,1,1,3,8.0,,33.0,True,,14371.0,,19281.0,1872.0,3075.0,,,,0.2759,,0.8,,0.5,0.0,0.4242,,,,2625.0,2013,14371.0,19281.0
2954,,Concorde Career College-North Hollywood,North Hollywood,1,1,2,3,8.0,1.0,925.0,True,,20239.0,,24050.0,12239.0,5620.0,3639.0,0.7286,,0.8531,,0.747,,,0.5706,0.373,,,,9500.0,2013,20239.0,24050.0
2955,,Ventura College,Ventura,1,2,2,1,8.0,,11784.0,True,3100.0,,8895.0,,713.0,3145.0,7987.0,0.3235,,0.2945,,0.6779,,0.4447,0.0519,0.3039,,,,7454.0,2013,3100.0,8895.0
2956,,Victor Valley Beauty College Inc,Victorville,1,1,1,3,8.0,,105.0,True,,13558.0,,17238.0,3870.0,2304.0,,,,0.5632,,0.8125,,1.0,0.6092,0.2381,,,,6050.0,2013,13558.0,17238.0
2957,,Victor Valley College,Victorville,1,2,2,1,8.0,,9981.0,True,7219.0,,13359.0,,395.0,4741.0,8998.0,0.2323,,0.1585,,0.6625,,0.4566,0.0,0.3739,,,,9500.0,2013,7219.0,13359.0
2958,,Berkeley City College,Berkeley,1,2,2,1,8.0,,6036.0,True,6673.0,,12466.0,,1039.0,3162.0,7247.0,0.2605,,0.1901,,0.6193,,0.3833,0.022000000000000002,0.4043,,,,6250.0,2013,6673.0,12466.0
2959,,Walden University,Minneapolis,1,3,4,3,4.0,,8064.0,True,,,,,7765.0,2228.0,6588.0,0.0564,,,,,0.1933,,0.7288,0.8741,,,,11500.5,2013,,
2960,,Waynes College of Beauty,Salinas,1,1,1,3,8.0,,42.0,True,,4571.0,,11597.0,8965.0,405.0,,,,,,0.75,,,0.0,0.4286,,,,,2013,4571.0,11597.0
2961,,West Hills College-Coalinga,Coalinga,1,2,2,1,8.0,,2793.0,True,7363.0,,13472.0,,594.0,3764.0,8658.0,0.40399999999999997,,0.2226,,0.5827,,0.3129,0.0731,0.3097,,,,5500.0,2013,7363.0,13472.0
2962,,West Los Angeles College,Culver City,1,1,2,1,8.0,,9464.0,True,7441.0,,13291.0,,785.0,5116.0,6841.0,0.2646,,0.131,,0.7012,,0.3885,0.0449,0.4927,,,,9000.0,2013,7441.0,13291.0
2963,,West Valley College,Saratoga,1,2,2,1,8.0,,8470.0,True,9086.0,,14565.0,,1043.0,6329.0,7828.0,0.4341,,0.2831,,0.726,,0.4201,0.0086,0.3712,,,,4500.0,2013,9086.0,14565.0
2964,,Carrington College California-Sacramento,Sacramento,7,1,2,3,8.0,0.521,1267.0,True,,16838.0,,20980.0,14389.0,4350.0,5872.0,0.2621,,0.4695,,0.5726,,,0.6024,0.517,,,,12122.0,2013,16838.0,20980.0
2965,,Westminster Theological Seminary in California,Escondido,1,4,4,2,8.0,,,True,,,,,8070.0,9641.0,7182.0,1.0,,,,,,,,,,,,,2013,,
2966,,Westmont College,Santa Barbara,1,3,4,2,8.0,0.7016,1295.0,True,,30074.0,51760.0,,21159.0,14814.0,9329.0,0.6851,0.7577,,0.8462,,,,0.5517,0.0092,,,,19500.0,2013,30074.0,51760.0
2967,,Whittier College,Whittier,1,3,4,2,8.0,0.6325,1651.0,True,,33181.0,49920.0,,25047.0,11366.0,8954.0,0.61,0.6677,,0.8292,,0.5,,0.6934,0.0223,,,,21500.0,2013,33181.0,49920.0
2968,,Woodbury University,Burbank,1,3,4,2,8.0,0.5575,1353.0,True,,24767.0,42465.0,,21113.0,12067.0,9365.0,0.2633,0.4465,,0.7458,,1.0,,0.6741,0.2579,,,,27000.0,2013,24767.0,42465.0
2969,,The Wright Institute,Berkeley,1,4,4,2,8.0,,,True,,,,,19822.0,10581.0,8210.0,0.1944,,,,,,,,,,,,,2013,,
2970,,Western State College of Law at Argosy University,Fullerton,28,4,4,3,8.0,,,True,,,,,16420.0,7221.0,8345.0,0.5,,,,,,,,,,,,9500.0,2013,,
2971,,Thomas Jefferson School of Law,San Diego,1,4,4,2,8.0,,,True,,,,,42551.0,8236.0,14184.0,0.5375,,,,,,,,,,,,,2013,,
2972,,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,1,3,3,2,8.0,1.0,131.0,True,,6649.0,23850.0,,12568.0,11071.0,5821.0,,0.1667,,0.4375,,,,0.0,,,,,,2013,6649.0,23850.0
2973,,Yuba College,Marysville,1,2,2,1,8.0,,6345.0,True,6014.0,,12017.0,,410.0,5161.0,7946.0,0.2982,,0.2045,,0.6183,,0.3742,0.0273,0.3883,,,,7000.0,2013,6014.0,12017.0
2974,,The Salon Professional Academy-Grand Junction,Grand Junction,1,1,1,3,7.0,,90.0,True,,10770.0,,14621.0,8482.0,2567.0,,,,0.8,,0.7692,,,0.4504,0.2778,,,,8870.0,2013,10770.0,14621.0
2975,,Adams State University,Alamosa,1,3,4,1,7.0,0.526,2227.0,True,14676.0,,17759.0,,6026.0,7996.0,5986.0,0.5088,0.22699999999999998,,0.5592,,0.3125,,0.629,0.2106,,,,11000.0,2013,14676.0,17759.0
2976,,Aims Community College,Greeley,1,1,2,1,7.0,,3852.0,True,9053.0,,13308.0,,3776.0,6612.0,6079.0,1.0,,0.2857,,0.5421,,0.3529,0.3586,0.3941,,,,5259.5,2013,9053.0,13308.0
2977,,Arapahoe Community College,Littleton,1,1,2,1,7.0,,8920.0,True,8792.0,,13086.0,,4151.0,3340.0,4531.0,0.2188,,0.1792,,0.5466,,0.4483,0.3815,0.5019,,,,5500.0,2013,8792.0,13086.0
2978,,Bel-Rea Institute of Animal Technology,Denver,1,2,2,3,7.0,0.6754,576.0,True,,21736.0,24078.0,,5648.0,2834.0,3988.0,0.9231,,0.5341,,0.6395,,,0.7493,0.4444,,,,20919.0,2013,21736.0,24078.0
2979,,Everest College-Colorado Springs,Colorado Springs,4,1,2,3,7.0,,389.0,True,,19916.0,25950.0,,9644.0,4853.0,2953.0,,,0.5325,,0.7059,,0.25,0.6207,0.5758,,,,9500.0,2013,19916.0,25950.0
2980,,University of Colorado Denver,Denver,1,3,4,1,7.0,0.7587,10470.0,True,13594.0,,18822.0,,12112.0,25568.0,9364.0,0.6723,0.4129,,0.7521,,0.4627,,0.3877,0.2507,,,,16750.0,2013,13594.0,18822.0
2981,,University of Colorado Colorado Springs,Colorado Springs,1,3,4,1,7.0,0.91,8888.0,True,13020.0,,16707.0,,9413.0,6820.0,7285.0,0.5355,0.4598,,0.7137,,0.5,,0.5042,0.2405,,,,12500.0,2013,13020.0,16707.0
2982,,Redstone College,Broomfield,1,2,2,3,7.0,,434.0,True,,21505.0,25485.0,,15337.0,5187.0,3632.0,,,0.5081,,0.5714,,0.0,0.7066,0.5991,,,,17498.5,2013,21505.0,25485.0
2983,,University of Colorado Boulder,Boulder,1,3,4,1,7.0,0.8771,25461.0,True,21849.0,,27854.0,,16762.0,13949.0,10298.0,0.6829999999999999,0.6969,,0.8462,,0.525,,0.3298,0.067,,,,15000.0,2013,21849.0,27854.0
2984,,Colorado Christian University,Lakewood,1,3,4,2,7.0,0.9764,3614.0,True,,23450.0,36956.0,,13423.0,4938.0,5817.0,0.1677,0.3726,,0.6911,,0.2266,,0.647,0.45,,,,9500.0,2013,23450.0,36956.0
2985,,Colorado College,Colorado Springs,1,3,4,2,7.0,0.2228,2025.0,True,,28404.0,54200.0,,28994.0,20972.0,10886.0,0.8605,0.8721,,0.9608,,,,0.3333,0.0034,,,,17255.0,2013,28404.0,54200.0
2986,,Concorde Career College-Aurora,Aurora,2,1,2,3,7.0,1.0,847.0,True,,20374.0,,24171.0,6557.0,3476.0,4245.0,0.8,,0.5414,,0.6571,,,0.5499,0.6293,,,,9500.0,2013,20374.0,24171.0
2987,,The Art Institute of Colorado,Denver,1,3,3,3,7.0,,1794.0,True,,26651.0,30664.0,,16372.0,3805.0,4988.0,0.3947,0.3765,,0.4831,,0.3014,,0.7743,0.4208,,,,12597.0,2013,26651.0,30664.0
2988,,Colorado Mountain College,Glenwood Springs,1,1,3,1,7.0,,3559.0,True,10262.0,,14430.0,,2303.0,8559.0,7959.0,0.1777,0.2006,,,,,,0.2367,0.4342,,,,5500.0,2013,10262.0,14430.0
2989,,Colorado Northwestern Community College,Rangely,1,2,2,1,7.0,,649.0,True,10816.0,,15455.0,,4904.0,9385.0,4769.0,0.5438,,0.3253,,0.4057,,0.2667,0.2884,0.3497,,,,8578.5,2013,10816.0,15455.0
2990,,Colorado School of Mines,Golden,1,3,4,1,7.0,0.3743,4197.0,True,24980.0,,29091.0,,17863.0,13498.0,10579.0,0.8575,0.6969,,0.9189,,,,0.4771,0.0711,,,,22625.0,2013,24980.0,29091.0
2991,,Colorado School of Trades,Lakewood,1,2,2,3,7.0,,182.0,True,,14802.0,,17259.0,13715.0,5587.0,3613.0,,,0.8252,,0.9412,,,0.5421,0.5824,,,,17990.0,2013,14802.0,17259.0
2992,,Colorado State University-Fort Collins,Fort Collins,1,3,4,1,7.0,0.7743,22482.0,True,15707.0,,21823.0,,12292.0,10417.0,8869.0,0.6959,0.6383,,0.8591,,0.6923,,0.4739,0.107,,,,16707.5,2013,15707.0,21823.0
2993,,Colorado Technical University-Colorado Springs,Colorado Springs,7,3,4,3,7.0,,1200.0,True,,18782.0,23475.0,,14443.0,2999.0,6775.0,,0.2174,,0.4063,,0.3488,,0.6049,0.8906,,,,15834.0,2013,18782.0,23475.0
2994,,Empire Beauty School-Lakewood,Lakewood,14,1,1,3,7.0,,62.0,True,,13059.0,,17324.0,20915.0,20637.0,,,,0.375,,0.619,,,0.7059,0.5968,,,,5781.0,2013,13059.0,17324.0
2995,,Community College of Aurora,Aurora,1,2,2,1,7.0,,5694.0,True,12960.0,,18238.0,,3933.0,3921.0,5863.0,1.0,,0.2021,,0.5321,,0.3842,0.2727,0.4159,,,,6500.0,2013,12960.0,18238.0
2996,,College America-Denver,Denver,5,2,3,2,7.0,,497.0,True,,16059.0,22306.0,,15068.0,4391.0,4524.0,0.4118,0.3387,,0.4211,,,,0.8606,0.6398,,,,20000.0,2013,16059.0,22306.0
